Date,AAPL,MSFT,GOOGL,AMZN,TSLA
2021-10-01 00:00:00-04:00,140.14637756347656,281.84014892578125,136.04981994628906,164.16299438476562,258.40667724609375
2021-10-04 00:00:00-04:00,136.69798278808594,276.00054931640625,133.17672729492188,159.48899841308594,260.510009765625
2021-10-05 00:00:00-04:00,138.6334228515625,281.5086975097656,135.5316925048828,161.0500030517578,260.1966552734375
2021-10-06 00:00:00-04:00,139.5078125,285.7494201660156,137.068115234375,163.10049438476562,260.9166564941406
2021-10-07 00:00:00-04:00,140.77517700195312,287.4457092285156,138.72213745117188,165.1215057373047,264.53668212890625
2021-10-08 00:00:00-04:00,140.39199829101562,287.4457092285156,139.28060913085938,164.43099975585938,261.8299865722656
2021-10-11 00:00:00-04:00,140.30360412597656,286.84130859375,138.41224670410156,162.31500244140625,263.9800109863281
2021-10-12 00:00:00-04:00,139.02639770507812,285.52520751953125,135.95616149902344,162.3665008544922,268.5733337402344
2021-10-13 00:00:00-04:00,138.4369354248047,288.8690490722656,137.08505249023438,164.21400451660156,270.3599853515625
2021-10-14 00:00:00-04:00,141.2369384765625,295.1473693847656,140.6411590576172,164.9929962158203,272.7733459472656
2021-10-15 00:00:00-04:00,142.29798889160156,296.5706481933594,140.8573760986328,170.4510040283203,281.010009765625
2021-10-18 00:00:00-04:00,143.9779815673828,299.5733642578125,142.2622833251953,172.33700561523438,290.03668212890625
2021-10-19 00:00:00-04:00,146.14915466308594,300.4897766113281,142.71961975097656,172.20750427246094,288.0899963378906
2021-10-20 00:00:00-04:00,146.6404266357422,299.6903076171875,141.25692749023438,170.7530059814453,288.6000061035156
2021-10-21 00:00:00-04:00,146.85653686523438,302.9562072753906,141.37351989746094,171.75050354003906,298.0
2021-10-22 00:00:00-04:00,146.08041381835938,301.3963928222656,137.06961059570312,166.77749633789062,303.2266540527344
2021-10-25 00:00:00-04:00,146.03126525878906,300.3922119140625,136.95054626464844,166.01849365234375,341.6199951171875
2021-10-26 00:00:00-04:00,146.69935607910156,302.3224792480469,138.80531311035156,168.80349731445312,339.4766540527344
2021-10-27 00:00:00-04:00,146.23760986328125,315.0545349121094,145.68936157226562,169.62449645996094,345.9533386230469
2021-10-28 00:00:00-04:00,149.89231872558594,316.2049560546875,145.3221893310547,172.32850646972656,359.0133361816406
2021-10-29 00:00:00-04:00,147.17092895507812,323.2923889160156,147.5112762451172,168.6215057373047,371.3333435058594
2021-11-01 00:00:00-04:00,146.3456573486328,321.0989074707031,142.97869873046875,165.90550231933594,402.86334228515625
2021-11-02 00:00:00-04:00,147.38706970214844,324.7644958496094,144.90721130371094,165.6374969482422,390.6666564941406
2021-11-03 00:00:00-04:00,148.83126831054688,325.6125793457031,146.0684814453125,169.1999969482422,404.6199951171875
2021-11-04 00:00:00-04:00,148.31057739257812,327.9913330078125,147.73194885253906,173.85000610351562,409.9700012207031
2021-11-05 00:00:00-04:00,148.84185791015625,327.62091064453125,148.31436157226562,175.94949340820312,407.36334228515625
2021-11-08 00:00:00-05:00,148.01539611816406,328.5275573730469,148.49270629882812,174.44900512695312,387.64666748046875
2021-11-09 00:00:00-05:00,148.37942504882812,327.5136413574219,148.380615234375,178.81149291992188,341.1666564941406
2021-11-10 00:00:00-05:00,145.5360107421875,322.4929504394531,145.36651611328125,174.1024932861328,355.98333740234375
2021-11-11 00:00:00-05:00,145.48681640625,324.0820007324219,145.24000549316406,173.625,354.5033264160156
2021-11-12 00:00:00-05:00,147.57266235351562,328.26434326171875,148.14097595214844,176.25750732421875,344.47332763671875
2021-11-15 00:00:00-05:00,147.5824737548828,327.6306457519531,147.915771484375,177.28399658203125,337.7966613769531
2021-11-16 00:00:00-05:00,148.5663604736328,330.9842224121094,147.34188842773438,177.03500366210938,351.57666015625
2021-11-17 00:00:00-05:00,151.0162353515625,331.2088623046875,147.5122528076172,177.4499969482422,363.0033264160156
2021-11-18 00:00:00-05:00,155.32562255859375,333.3087463378906,149.2972869873047,184.80299377441406,365.4599914550781
2021-11-19 00:00:00-05:00,157.96243286132812,335.1058654785156,148.38858032226562,183.82850646972656,379.0199890136719
2021-11-22 00:00:00-05:00,158.42489624023438,331.90228271484375,145.7735595703125,178.6284942626953,385.6233215332031
2021-11-23 00:00:00-05:00,158.8086395263672,329.8024597167969,145.25543212890625,179.0019989013672,369.6766662597656
2021-11-24 00:00:00-05:00,159.33004760742188,330.02716064453125,145.5922088623047,179.02049255371094,372.0
2021-11-26 00:00:00-05:00,154.2827606201172,321.98907470703125,141.66943359375,175.22799682617188,360.6400146484375
